source,external_id,title,price,mileage,location,link,first_seen,last_seen,days_on_market,is_delisted
autotrader,19_13063850_,2008 Honda CR-V 4WD 5dr LX,6500,233341,COLDSTREAM,https://www.autotrader.ca/a/honda/cr-v/coldstream/british%20columbia/19_13063850_/,2025-04-01T05:26:11,2025-04-07T13:41:28,6.344,1
autotrader,19_13062456_,2008 Honda CR-V 4WD 5dr EX-L w-Navi,6500,252000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13062456_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,19_13028188_,2008 Honda CR-V 4WD 5dr EX,6500,280000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13028188_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,65931065,2002 Honda CR-V EX-L Automatic 4WD Leather Sunroof FREE Warranty!!,6980,253133,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65931065_20170130165445534/,2025-04-04T15:47:22,2025-04-07T13:41:28,2.913,1
autotrader,19_13063157_,2005 Honda CR-V 4WD LX Auto,7250,350000,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/19_13063157_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,68957835,2010 Toyota RAV4 Base | Cruise Control!,7611,226930,VICTORIA,https://www.autotrader.ca/a/toyota/rav4/victoria/british%20columbia/5_68957835_20140304153549160/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13244794_,2008 Toyota RAV4 4WD 4dr V6 Limited,7750,264000,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/19_13244794_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65391544,2013 Mazda CX-5 GT | Leather | Sunroof | Heated Seats,7995,261503,VICTORIA,https://www.autotrader.ca/a/mazda/cx-5/victoria/british%20columbia/5_65391544_20160304162757877/,2025-04-01T04:37:11,2025-04-01T05:30:53,0.037,1
autotrader,68671343,2007 Honda CR-V 2WD 5dr LX,7995,278406,BLACK CREEK,https://www.autotrader.ca/a/honda/cr-v/black%20creek/british%20columbia/5_68671343_20161123160007814/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13266127_,2011 Toyota RAV4 4WD 4dr I4 Limited,8000,314000,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/19_13266127_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13055816_,2008 Honda CR-V 4WD 5dr EX-L,8500,212132,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13055816_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,64541064,"2011 Honda CR-V EX 4WD Auto, Local, No accident",8500,,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_64541064_20220421191432427/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,19_13062263_,2007 Honda CR-V 4WD 5dr LX,8700,257000,WHISTLER,https://www.autotrader.ca/a/honda/cr-v/whistler/british%20columbia/19_13062263_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,65728193,2001 Toyota RAV4 4dr AUTO 4WD,8900,195206,SURREY,https://www.autotrader.ca/a/toyota/rav4/surrey/british%20columbia/5_65728193_20241011191238131/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,69244930,2008 Toyota RAV4 Base,8900,230365,ABBOTSFORD,https://www.autotrader.ca/a/toyota/rav4/abbotsford/british%20columbia/5_69244930_20110929111242990/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13030202_,2006 Toyota RAV4 4dr Auto 4WD Base,8999,229000,NORTH VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/north%20vancouver/british%20columbia/19_13030202_/,2025-04-09T15:35:08,2025-04-09T15:35:08,0.0,1
autotrader,19_13040225_,2001 Toyota RAV4 4dr Auto 4WD,9000,305500,COQUITLAM,https://www.autotrader.ca/a/toyota/rav4/coquitlam/british%20columbia/19_13040225_/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,19_13068247_,2010 Honda CR-V 4WD 5dr EX-L w/Navi,9450,254000,CAMPBELL RIVER,https://www.autotrader.ca/a/honda/cr-v/campbell%20river/british%20columbia/19_13068247_/,2025-04-07T13:41:28,2025-04-09T15:35:08,2.079,1
autotrader,69293020,2010 Honda CR-V EX,9724,287369,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_69293020_20251202205540188/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13255992_,2006 Toyota RAV4 4dr Auto 4WD Limited,9850,209000,RICHMOND,https://www.autotrader.ca/a/toyota/rav4/richmond/british%20columbia/19_13255992_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,68476529,2011 Honda CR-V 4WD 5dr EX,9950,205000,NEW WESTMINSTER,https://www.autotrader.ca/a/honda/cr-v/new%20westminster/british%20columbia/5_68476529_20250616174827937/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69230124,2005 Toyota RAV4 | 4WD | GREAT DRIVE | COMES WITH FREE DRIVER'S SHI,9980,195406,COQUITLAM,https://www.autotrader.ca/a/toyota/rav4/coquitlam/british%20columbia/5_69230124_20191204192538227/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65962151,2011 Honda CR-V SPORT/ CLEAN TITLE/ BC LOCAL/ BACKUP CAMERA,9990,213100,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/5_65962151_20180116182834554/,2025-04-07T13:41:28,2025-04-09T15:35:08,2.079,1
autotrader,65820778,2012 Toyota RAV4 AWD,9995,211640,NANAIMO,https://www.autotrader.ca/a/toyota/rav4/nanaimo/british%20columbia/5_65820778_20221005201416273/,2025-04-01T05:30:53,2025-04-01T05:30:53,0.0,1
autotrader,19_13251800_,2014 Honda CR-V AWD 5dr EX,9995,270000,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/19_13251800_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69165008,2009 Toyota RAV4 Limited | *AS-IS*,9995,232167,RICHMOND,https://www.autotrader.ca/a/toyota/rav4/richmond/british%20columbia/5_69165008_bs200551011450/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65985566,2006 Toyota RAV4 Base,9997,249093,RICHMOND,https://www.autotrader.ca/a/toyota/rav4/richmond/british%20columbia/5_65985566_bs2004414151741/,2025-04-09T15:35:08,2025-04-09T15:35:08,0.0,1
autotrader,19_13036478_,2011 Honda CR-V 4WD 5dr EX,9998,244402,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/19_13036478_/,2025-04-01T05:26:11,2025-04-07T13:41:28,6.344,1
autotrader,65659018,2009 Honda CR-V 4WD EX-L w-Navi,9998,257000,SOOKE,https://www.autotrader.ca/a/honda/cr-v/sooke/british%20columbia/5_65659018_20210419185601546/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,65871212,2008 Honda CR-V 4WD 5dr EX-L,9999,221751,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/5_65871212_20240515163748019/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,19_12978658_,2010 Honda CR-V 4WD 5dr EX-L,9999,288192,VICTORIA,https://www.autotrader.ca/a/honda/cr-v/victoria/british%20columbia/19_12978658_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,19_13069530_,2009 Honda CR-V 4WD 5dr EX-L,10000,179000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13069530_/,2025-04-09T15:35:08,2025-04-09T15:35:08,0.0,1
autotrader,19_13065106_,2014 Honda CR-V AWD 5dr LX,10500,244000,CHILLIWACK,https://www.autotrader.ca/a/honda/cr-v/chilliwack/british%20columbia/19_13065106_/,2025-04-02T14:43:27,2025-04-02T14:43:27,0.0,1
autotrader,65583061,2009 Toyota RAV4 AWD V6 Limited [BC LOCAL / SUNROOF / HEATED SEATS,10800,228065,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/5_65583061_20250219164236420/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,65908636,2009 Toyota RAV4 Limited AWD / 4 Cylinder / 1 OWNER,10888,194606,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/5_65908636_bs200697154032/,2025-04-02T14:43:27,2025-04-09T15:35:08,7.036,1
autotrader,65906340,2005 Honda CR-V EX-L,10888,206258,CHILLIWACK,https://www.autotrader.ca/a/honda/cr-v/chilliwack/british%20columbia/5_65906340_20240313160731093/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,65699983,2005 Honda CR-V EX-L AWD - fuel efficient & reliable SUV,10998,246325,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65699983_bs200541411570/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,19_13065579_,2008 Honda CR-V 4WD 5dr EX-L,11000,160000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13065579_/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,19_12919086_,2011 Toyota RAV4 2WD 4dr I4 Base,11300,225000,PORT MOODY,https://www.autotrader.ca/a/toyota/rav4/port%20moody/british%20columbia/19_12919086_/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,69198758,2015 Toyota RAV4 AWD 4dr LE,11495,276644,NORTH VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/north%20vancouver/british%20columbia/5_69198758_20220214145504136/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13259144_,2011 Honda CR-V 4WD 5dr EX,11500,165918,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/19_13259144_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65741334,2008 Toyota RAV4 4WD 4dr I4 Limited,11695,181641,NORTH VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/north%20vancouver/british%20columbia/5_65741334_20220214145504136/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,65985297,2008 Toyota RAV4 4WD 4dr I4 Base,11800,231992,RICHMOND,https://www.autotrader.ca/a/toyota/rav4/richmond/british%20columbia/5_65985297_20180116182834554/,2025-04-09T15:35:08,2025-04-09T15:35:08,0.0,1
autotrader,65797637,2015 Toyota RAV4 AWD LE,11900,272241,NANAIMO,https://www.autotrader.ca/a/toyota/rav4/nanaimo/british%20columbia/5_65797637_20130508094359657/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,68273402,2013 Mazda CX-5 AWD 4dr Auto Grand Touring,11950,241000,NEW WESTMINSTER,https://www.autotrader.ca/a/mazda/cx-5/new%20westminster/british%20columbia/5_68273402_20250616174827937/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69347849,2014 Honda CR-V AWD 5dr Touring,11990,208000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_69347849_20250929154111800/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65870146,2007 Honda CR-V Great History! 2 sets of tires! AC! Keyless!,11991,171183,ABBOTSFORD,https://www.autotrader.ca/a/honda/cr-v/abbotsford/british%20columbia/5_65870146_20140922111321076/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,64580555,2008 Toyota RAV4 4WD 4dr I4 Limited,11995,194200,RICHMOND,https://www.autotrader.ca/a/toyota/rav4/richmond/british%20columbia/5_64580555_bs2007530142132/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,65961545,2008 Toyota RAV4 Sport,11995,172116,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/5_65961545_20190507144757045/,2025-04-07T13:41:28,2025-04-09T15:35:08,2.079,1
autotrader,69370058,2015 Mazda CX-5 GS,11995,177927,LANGLEY,https://www.autotrader.ca/a/mazda/cx-5/langley/british%20columbia/5_69370058_20110808063216984/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13250579_,2014 Honda CR-V AWD 5dr LX,11999,208000,COURTENAY,https://www.autotrader.ca/a/honda/cr-v/courtenay/british%20columbia/19_13250579_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69210270,2009 Toyota RAV4 4WD 4dr Base,11999,247000,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/5_69210270_20250225185613211/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13036751_,2011 Toyota RAV4 4WD 4dr I4 Base,12000,125000,NORTH VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/north%20vancouver/british%20columbia/19_13036751_/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,19_13260202_,2004 Toyota RAV4 4dr Manual 4WD,12000,140000,VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/19_13260202_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65874966,2013 Honda CR-V EX-L AWD,12459,206228,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65874966_20200127173537970/,2025-04-01T05:14:40,2025-04-01T05:30:53,0.011,1
autotrader,19_13058247_,2015 Honda CR-V 2WD 5dr LX,12500,237000,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13058247_/,2025-04-01T05:14:40,2025-04-07T13:41:28,6.352,1
autotrader,65223642,2011 Toyota RAV4 4WD 4dr I4 Base,12500,212479,SURREY,https://www.autotrader.ca/a/toyota/rav4/surrey/british%20columbia/5_65223642_20241011191238131/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,69252380,2014 Mazda CX-5 GS AWD at | AWD | BLUETOOTH| 1 OWNER | SUNROOF |,12588,268750,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_69252380_bs200697155619/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65932059,2011 Toyota RAV4 4WD 4dr I4 Base,12695,151178,NORTH VANCOUVER,https://www.autotrader.ca/a/toyota/rav4/north%20vancouver/british%20columbia/5_65932059_20220214145504136/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,67149243,2014 Mazda CX-5 Grand Touring AWD | No Accident | FREE Driver's Sh,12890,197092,COQUITLAM,https://www.autotrader.ca/a/mazda/cx-5/coquitlam/british%20columbia/5_67149243_20191204192538227/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65875028,2010 Toyota RAV4 Base 4A,12900,136732,NANAIMO,https://www.autotrader.ca/a/toyota/rav4/nanaimo/british%20columbia/5_65875028_20130508094359657/,2025-04-01T05:30:53,2025-04-02T14:43:27,1.384,1
autotrader,19_12975269_,2009 Toyota RAV4 4WD 4dr I4 Limited,12900,230000,RICHMOND,https://www.autotrader.ca/a/toyota/rav4/richmond/british%20columbia/19_12975269_/,2025-04-01T05:30:53,2025-04-09T15:35:08,8.42,1
autotrader,68650485,2015 Mazda CX-5 AWD 4dr Auto Grand Touring,12950,229000,NEW WESTMINSTER,https://www.autotrader.ca/a/mazda/cx-5/new%20westminster/british%20columbia/5_68650485_20250616174827937/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65252111,2013 Honda CR-V *AS-IS* - EX | Sunroof | Cd Player | Heated Seats,12967,175811,RICHMOND,https://www.autotrader.ca/a/honda/cr-v/richmond/british%20columbia/5_65252111_bs2004414151741/,2025-04-01T05:14:40,2025-04-04T15:47:22,3.439,1
autotrader,19_13044272_,2016 Mazda CX-5 AWD 4dr Auto GS,12995,219293,NORTH VANCOUVER,https://www.autotrader.ca/a/mazda/cx-5/north%20vancouver/british%20columbia/19_13044272_/,2025-04-01T04:37:11,2025-04-09T15:35:08,8.457,1
autotrader,69353349,2007 Toyota RAV4 4dr i4 Auto 4WD,12995,137046,COQUITLAM,https://www.autotrader.ca/a/toyota/rav4/coquitlam/british%20columbia/5_69353349_20260107150946710/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13047446_,2011 Honda CR-V 4WD 5dr LX,13000,190000,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/19_13047446_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,19_13265779_,2014 Honda CR-V 2WD 5dr EX,13000,233701,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/19_13265779_/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65341392,2014 Toyota RAV4 LE FWD | Heated Seats | Bluetooth Audio,13288,209041,DUNCAN,https://www.autotrader.ca/a/toyota/rav4/duncan/british%20columbia/5_65341392_bs20076193740/,2025-04-01T05:30:53,2025-04-01T05:30:53,0.0,1
autotrader,65972179,2014 Mazda CX-5 GS AWD,13299,165494,MISSION,https://www.autotrader.ca/a/mazda/cx-5/mission/british%20columbia/5_65972179_20210917144614270/,2025-04-07T13:41:28,2025-04-09T15:35:08,2.079,1
autotrader,19_13023719_,2011 Honda CR-V 2WD 5dr EX,13500,127000,SQUAMISH,https://www.autotrader.ca/a/honda/cr-v/squamish/british%20columbia/19_13023719_/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,62860727,"2014 Honda CR-V EX AWD Auto, Local, P Sunroof",13500,,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_62860727_20220421191432427/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,68972386,2013 Honda CR-V EX-L - Backup Camera / Push Button Start / Sunroof,13500,277584,PENTICTON,https://www.autotrader.ca/a/honda/cr-v/penticton/british%20columbia/5_68972386_ct2004326103829817/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65954963,2010 Honda CR-V EX-L,13588,243870,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65954963_20181218190424937/,2025-04-09T15:35:08,2025-04-09T15:35:08,0.0,1
autotrader,63953580,"2014 Mazda CX-5 FWD 4dr Auto GS-regularly maintenance, clean title",13800,129404,RICHMOND,https://www.autotrader.ca/a/mazda/cx-5/richmond/british%20columbia/5_63953580_20230717142837495/,2025-04-01T04:37:11,2025-04-04T15:47:22,3.465,1
autotrader,64380733,2008 Honda CR-V 4WD 5dr EX,13800,156997,COQUITLAM,https://www.autotrader.ca/a/honda/cr-v/coquitlam/british%20columbia/5_64380733_20180426122750351/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,65392461,"2016 Mazda CX-5 GS Auto, No accident, Navi",13800,170000,BURNABY,https://www.autotrader.ca/a/mazda/cx-5/burnaby/british%20columbia/5_65392461_20220421191432427/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,65512436,2013 Mazda CX-5 GS,13888,175741,SURREY,https://www.autotrader.ca/a/mazda/cx-5/surrey/british%20columbia/5_65512436_20241213202713863/,2025-04-01T04:37:11,2025-04-09T15:35:08,8.457,1
autotrader,65822898,2008 Toyota RAV4 Sports V6 4WD | FREE Driver's Shield Warranty |,13890,195307,COQUITLAM,https://www.autotrader.ca/a/toyota/rav4/coquitlam/british%20columbia/5_65822898_20191204192538227/,2025-04-01T05:30:53,2025-04-02T14:43:27,1.384,1
autotrader,68673057,2011 Toyota RAV4 |Limited V6 | No Accident | FREE Driver's Shield W,13890,228946,COQUITLAM,https://www.autotrader.ca/a/toyota/rav4/coquitlam/british%20columbia/5_68673057_20191204192538227/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65919714,2012 Honda CR-V EX-L 4WD at (2),13899,143367,VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_65919714_20200127173537970/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,65927817,2015 Mazda CX-5,13900,179229,DUNCAN,https://www.autotrader.ca/a/mazda/cx-5/duncan/british%20columbia/5_65927817_ct2006425113832706/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,65925842,2008 Honda CR-V 4WD 5dr EX-L,13900,141933,COQUITLAM,https://www.autotrader.ca/a/honda/cr-v/coquitlam/british%20columbia/5_65925842_20180426122750351/,2025-04-04T15:47:22,2025-04-09T15:35:08,4.992,1
autotrader,69386781,2016 Toyota RAV4 AWD 4dr LE,13923,224000,COQUITLAM,https://www.autotrader.ca/a/toyota/rav4/coquitlam/british%20columbia/5_69386781_20250513191013821/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69369972,2013 Toyota RAV4 LE,13963,201019,CAMPBELL RIVER,https://www.autotrader.ca/a/toyota/rav4/campbell%20river/british%20columbia/5_69369972_20250609201822397/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65506433,2005 Honda CR-V AWD 2.4,13990,76626,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65506433_20160930202232339/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,65370017,2005 Honda CR-V AWD 2.4,13990,100974,BURNABY,https://www.autotrader.ca/a/honda/cr-v/burnaby/british%20columbia/5_65370017_20160930202232339/,2025-04-01T05:26:11,2025-04-09T15:35:08,8.423,1
autotrader,65806876,2011 Honda CR-V 4WD LX,13995,118951,NANAIMO,https://www.autotrader.ca/a/honda/cr-v/nanaimo/british%20columbia/5_65806876_20221005201416273/,2025-04-01T05:26:11,2025-04-02T14:43:27,1.387,1
autotrader,65592234,2011 Toyota RAV4 4WD Mechanically Inspected & Warranty Included!,13995,186090,NEW WESTMINSTER,https://www.autotrader.ca/a/toyota/rav4/new%20westminster/british%20columbia/5_65592234_20140403092404073/,2025-04-01T05:30:53,2025-04-02T14:43:27,1.384,1
autotrader,69234631,2016 Mazda CX-5 GT AWD,13995,189031,VANCOUVER,https://www.autotrader.ca/a/mazda/cx-5/vancouver/british%20columbia/5_69234631_20211201150023134/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69405106,2008 Honda CR-V EX-L | AWD | SUNROOF | HEATED FRONT SEATS,13995,138388,KELOWNA,https://www.autotrader.ca/a/honda/cr-v/kelowna/british%20columbia/5_69405106_20170105223503536/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,65877053,2012 Toyota RAV4 4WD 4dr V6 Sport | Bluetooth | Sunroof | Touchscre,13997,227580,KELOWNA,https://www.autotrader.ca/a/toyota/rav4/kelowna/british%20columbia/5_65877053_20240930190045714/,2025-04-01T05:30:53,2025-04-07T13:41:28,6.341,1
autotrader,68939931,2018 Toyota RAV4 LE | No Reported Accidents!,14195,292178,VICTORIA,https://www.autotrader.ca/a/toyota/rav4/victoria/british%20columbia/5_68939931_20140304153549160/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,67643741,2016 Mazda CX-5 GX,14389,165306,PORT COQUITLAM,https://www.autotrader.ca/a/mazda/cx-5/port%20coquitlam/british%20columbia/5_67643741_20220923141909660/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,68447272,2014 Honda CR-V 2WD 5dr EX,14495,158000,NORTH VANCOUVER,https://www.autotrader.ca/a/honda/cr-v/north%20vancouver/british%20columbia/5_68447272_20250602122311024/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,69242671,2009 Toyota RAV4 Limited I4,14499,158216,MISSION,https://www.autotrader.ca/a/toyota/rav4/mission/british%20columbia/5_69242671_20210917144614270/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
autotrader,19_13046842_,2015 Mazda CX-5 AWD 4dr Auto GS,14500,200000,KAMLOOPS,https://www.autotrader.ca/a/mazda/cx-5/kamloops/british%20columbia/19_13046842_/,2025-04-01T04:37:11,2025-04-09T15:35:08,8.457,1
autotrader,69333198,2013 Honda CR-V LX AWD,14500,173100,SURREY,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_69333198_20230715185126450/,2026-02-24T04:58:38,2026-02-24T04:58:38,0.0,0
